id_reporte,fecha_reporte,indicador_interno,indicador_codigo,indicador,unidad,total,mujeres,hombres,ninas,ninos,discapacidad,tiene_desagregacion
838125240,2026-08-05,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,91,62,29,0,0,0,1
838125240,2026-08-05,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,31,30,1,0,0,0,1
832323001,2026-08-06,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,395,349,0,46,0,13,1
832323001,2026-08-06,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,462,417,0,45,0,12,1
832323001,2026-08-06,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,367,322,0,45,0,11,1
832323001,2026-08-06,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,33,33,0,0,0,0,1
832323001,2026-08-06,ssr_derivados,3.5.6,Número de casos derivados,Casos,4,4,0,0,0,0,1
832410403,2026-08-06,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,1442,1309,0,133,0,15,1
832410403,2026-08-06,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,1244,1068,0,176,0,12,1
832410403,2026-08-06,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,1457,1267,0,190,0,13,1
832410403,2026-08-06,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,230,214,0,16,0,1,1
832410403,2026-08-06,ssr_derivados,3.5.6,Número de casos derivados,Casos,12,11,0,1,0,0,1
834192340,2026-08-08,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,25,22,0,3,0,0,1
834192340,2026-08-08,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,24,21,0,3,0,0,1
834192340,2026-08-08,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,25,22,0,3,0,0,1
834192340,2026-08-08,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,1,1,0,0,0,0,1
835869458,2026-08-10,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,251,186,65,0,0,0,1
835869458,2026-08-10,smaps_intervenciones,3.1.3,Número de personas alcanzadas con intervenciones psicológicas,Personas,251,186,65,0,0,0,1
835869458,2026-08-10,smaps_atencion_clinica,3.1.4,Número de personas alcanzadas con atención clínica en salud mental,Personas,251,186,65,0,0,0,1
835869458,2026-08-10,smaps_medicamentos,3.1.5,Número de personas alcanzadas con entrega de medicamentos psicotrópicos esenciales,Personas,251,186,65,0,0,0,1
835869458,2026-08-10,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,755,468,262,15,10,0,1
835869458,2026-08-10,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,755,468,262,15,10,0,1
835869458,2026-08-10,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,755,468,262,15,10,0,1
835869458,2026-08-10,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,1524,830,609,47,38,12,1
835869458,2026-08-10,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,1524,830,609,47,38,0,1
835869458,2026-08-10,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,1524,830,609,47,38,0,1
835869458,2026-08-10,trans_derivados,3.3.6,Número de casos derivados por enfermedades transmisibles,Casos,508,281,159,48,20,0,1
835869458,2026-08-10,mp_ecografias,3.4.1,Número de ecografías realizadas a gestantes,Procedimientos,326,326,0,0,0,0,1
835869458,2026-08-10,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,14,4,10,0,0,0,1
835952228,2026-08-10,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,48,39,1,8,0,0,1
835952228,2026-08-10,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,39,31,0,8,0,0,1
835952228,2026-08-10,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,48,39,1,8,0,0,1
835952228,2026-08-10,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,9,8,1,0,0,0,1
835952228,2026-08-10,vsex_casos_atendidos,3.6.1,Número de casos atendidos por violencia sexual,Casos,1,1,0,0,0,0,1
835952228,2026-08-10,vsex_personas_capacitadas,3.6.3,Número de personas capacitadas en prevención de la violencia sexual,Personas,1,1,0,0,0,0,1
837105860,2026-08-11,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,80,66,0,14,0,0,1
837105860,2026-08-11,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,64,54,0,10,0,0,1
837105860,2026-08-11,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,80,66,0,14,0,0,1
837105860,2026-08-11,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,16,12,0,4,0,0,1
838284673,2026-08-11,smaps_pap,3.1.2,Número de personas alcanzadas con primeros auxilios psicológicos,Personas,178,115,41,14,8,5,1
838284673,2026-08-11,smaps_atencion_clinica,3.1.4,Número de personas alcanzadas con atención clínica en salud mental,Personas,190,122,43,15,10,5,1
838284673,2026-08-11,smaps_medicamentos,3.1.5,Número de personas alcanzadas con entrega de medicamentos psicotrópicos esenciales,Personas,145,97,32,10,6,3,1
838284673,2026-08-11,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,2244,1241,821,96,86,34,1
838284673,2026-08-11,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,2141,1187,779,93,82,32,1
838284673,2026-08-11,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,2069,1146,756,89,78,31,1
838284673,2026-08-11,nt_insumos,3.2.4,Número de personas con enfermedades no transmisibles que recibieron insumos,Personas,505,243,187,41,34,8,1
838284673,2026-08-11,nt_derivados,3.2.6,Número de casos derivados,Casos,70,41,18,6,5,2,1
838284673,2026-08-11,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,343,168,132,19,24,4,1
838284673,2026-08-11,vih_derivados,3.3.11,Número de casos derivados relacionados con VIH e ITS,Casos,12,7,2,3,0,0,1
838284673,2026-08-11,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,332,163,128,18,23,4,1
838284673,2026-08-11,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,316,155,122,17,22,4,1
838284673,2026-08-11,trans_insumos,3.3.4,Número de personas con enfermedades transmisibles que recibieron insumos,Personas,104,52,38,6,8,1,1
838284673,2026-08-11,trans_derivados,3.3.6,Número de casos derivados por enfermedades transmisibles,Casos,5,3,1,0,1,0,1
838284673,2026-08-11,vih_diagnostico,3.3.7,"Número de personas con VIH/ITS que recibieron diagnóstico, incluidas pruebas rápidas",Personas,56,48,5,2,1,1,1
838284673,2026-08-11,mp_atencion_no_prenatal,3.4.5,Número de gestantes que recibieron atención médica diferente al control prenatal,Personas,8,8,0,0,0,0,1
838284673,2026-08-11,mp_neonatos_atendidos,3.4.6,Número de neonatos atendidos,Personas,1,0,0,1,0,0,1
838284673,2026-08-11,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,7,1,4,1,1,0,1
838284673,2026-08-11,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,8,7,0,1,0,0,1
838284673,2026-08-11,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,8,8,0,0,0,0,1
838284673,2026-08-11,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,217,118,47,22,30,4,1
838284673,2026-08-11,nut_suplementacion,3.7.3,Número de personas alcanzadas con suplementación nutricional,Personas,67,24,11,14,18,1,1
838284673,2026-08-11,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,19,4,2,8,5,0,1
838284673,2026-08-11,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,91,35,14,21,21,0,1
838284673,2026-08-11,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,115,61,25,11,18,0,1
838284673,2026-08-11,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,157,67,48,19,23,0,1
838284673,2026-08-11,trauma_derivados,3.9.2,Número de personas derivadas,Personas,15,5,6,2,2,0,1
838284673,2026-08-11,discapacidad_auditiva,3.10.1,Discapacidad Auditiva,Personas,6,2,3,1,0,0,1
838284673,2026-08-11,discapacidad_motora,3.10.2,Discapacidad Motora,Personas,10,4,5,0,1,0,1
838284673,2026-08-11,discapacidad_intelectual,3.10.3,Discapacidad Intelectual,Personas,10,2,1,2,5,0,1
838284673,2026-08-11,discapacidad_visual,3.10.4,Discapacidad Visual,Personas,6,3,2,0,1,0,1
838284673,2026-08-11,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,5,0,0,0,0,0,0
838284673,2026-08-11,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
838284673,2026-08-11,3_11_5,3.11.5,"Número de instituciones apoyadas mediante acciones de agua, saneamiento e higiene",Instituciones,1,0,0,0,0,0,0
838275063,2026-08-12,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,42,31,0,11,0,0,1
838275063,2026-08-12,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,34,24,0,10,0,0,1
838275063,2026-08-12,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,42,31,0,11,0,0,1
838275063,2026-08-12,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,8,7,0,1,0,0,1
831480054,2026-08-13,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,34,18,13,2,1,0,1
839576714,2026-08-13,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,70,62,0,8,0,0,1
839576714,2026-08-13,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,52,45,0,0,7,0,1
839576714,2026-08-13,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,70,62,0,0,8,0,1
839576714,2026-08-13,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,18,17,0,0,1,0,1
840393907,2026-08-14,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,49,45,0,4,0,0,1
840393907,2026-08-14,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,39,35,0,4,0,0,1
840393907,2026-08-14,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,49,45,0,4,0,0,1
840393907,2026-08-14,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,12,12,0,0,0,0,1
840931955,2026-08-15,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,3,2,1,0,0,0,1
840931955,2026-08-15,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,2,1,1,0,0,0,1
840931955,2026-08-15,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,3,2,1,0,0,0,1
840931955,2026-08-15,vih_diagnostico,3.3.7,"Número de personas con VIH/ITS que recibieron diagnóstico, incluidas pruebas rápidas",Personas,3,2,1,0,0,0,1
840931955,2026-08-15,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,21,18,0,3,0,0,1
840931955,2026-08-15,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,15,13,0,2,0,0,1
840931955,2026-08-15,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,21,18,0,3,0,0,1
840931955,2026-08-15,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,6,5,0,1,0,0,1
840931955,2026-08-15,vsex_casos_atendidos,3.6.1,Número de casos atendidos por violencia sexual,Casos,1,1,0,0,0,0,1
840931955,2026-08-15,vsex_derivados,3.6.2,Número de casos derivados,Casos,1,1,0,0,0,0,1
842344027,2026-08-15,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,52,45,0,7,0,0,1
842344027,2026-08-15,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,38,31,0,7,0,0,1
842344027,2026-08-15,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,52,45,0,7,0,0,1
842344027,2026-08-15,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,14,14,0,0,0,0,1
848779259,2026-08-17,smaps_derivados,3.1.6,Número de casos derivados,Casos,13,8,4,0,1,0,1
848779259,2026-08-17,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,441,315,126,0,0,5,1
848779259,2026-08-17,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,438,315,123,0,0,4,1
848779259,2026-08-17,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,435,315,120,0,0,5,1
848779259,2026-08-17,nt_insumos,3.2.4,Número de personas con enfermedades no transmisibles que recibieron insumos,Personas,158,110,48,0,0,5,1
848779259,2026-08-17,nt_gestion_casos,3.2.5,Número de personas con enfermedades no transmisibles en gestión de casos,Personas,6,1,4,0,1,0,1
848779259,2026-08-17,nt_derivados,3.2.6,Número de casos derivados,Casos,1,0,0,0,1,0,1
848779259,2026-08-17,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,27,15,12,0,0,0,1
848779259,2026-08-17,vih_diagnostico,3.3.7,"Número de personas con VIH/ITS que recibieron diagnóstico, incluidas pruebas rápidas",Personas,25,15,10,0,0,0,1
848779259,2026-08-17,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,5,5,0,0,0,0,1
848779259,2026-08-17,mp_atencion_no_prenatal,3.4.5,Número de gestantes que recibieron atención médica diferente al control prenatal,Personas,20,20,0,0,0,1,1
848779259,2026-08-17,mp_neonatos_atendidos,3.4.6,Número de neonatos atendidos,Personas,15,0,0,6,9,0,1
848779259,2026-08-17,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,44,38,6,0,0,0,1
848779259,2026-08-17,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,20,20,0,0,0,1,1
848779259,2026-08-17,nut_suplementacion,3.7.3,Número de personas alcanzadas con suplementación nutricional,Personas,2,2,0,0,0,1,1
848779259,2026-08-17,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,1,1,0,0,0,0,1
848779259,2026-08-17,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,70,70,0,0,0,0,1
848779259,2026-08-17,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,11,1,10,0,0,0,1
848779259,2026-08-17,discapacidad_auditiva,3.10.1,Discapacidad Auditiva,Personas,2,0,2,0,0,0,1
848779259,2026-08-17,discapacidad_motora,3.10.2,Discapacidad Motora,Personas,3,0,3,0,0,0,1
848779259,2026-08-17,discapacidad_intelectual,3.10.3,Discapacidad Intelectual,Personas,10,3,7,0,0,0,1
848779259,2026-08-17,discapacidad_visual,3.10.4,Discapacidad Visual,Personas,1,0,1,0,0,0,1
848779259,2026-08-17,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,3,0,0,0,0,0,0
848779259,2026-08-17,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,3,0,0,0,0,0,0
848779259,2026-08-17,3_11_5,3.11.5,"Número de instituciones apoyadas mediante acciones de agua, saneamiento e higiene",Instituciones,4,0,0,0,0,0,0
843508717,2026-08-18,ssr_anticoncepcion_emergencia,3.5.1,Número de personas que recibieron anticonceptivos de emergencia,Personas,101,88,0,13,0,0,1
843508717,2026-08-18,ssr_metodos_quirurgicos,3.5.2,Número de personas que recibieron procedimientos de métodos quirúrgicos,Procedimientos,79,67,0,12,0,0,1
843508717,2026-08-18,ssr_metodos_larga_corta_duracion,3.5.3,Número de personas que recibieron métodos anticonceptivos de larga y corta duración,Personas,101,88,0,13,0,0,1
843508717,2026-08-18,ssr_metodos_temporales,3.5.4,Número de personas que recibieron métodos temporales de corta duración,Personas,23,21,0,2,0,0,1
844189387,2026-08-18,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,45,23,22,0,0,0,1
844189387,2026-08-18,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,45,23,22,0,0,0,1
844189387,2026-08-18,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,45,23,22,0,0,0,1
844189387,2026-08-18,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,11,6,4,1,0,0,1
844189387,2026-08-18,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,11,6,4,1,0,0,1
844189387,2026-08-18,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,11,6,4,1,0,0,1
844189387,2026-08-18,discapacidad_visual,3.10.4,Discapacidad Visual,Personas,1,0,1,0,0,0,1
844189822,2026-08-18,nt_diagnostico,3.2.1,Número de personas con enfermedades no transmisibles que recibieron diagnóstico,Personas,33,15,17,0,1,0,1
844189822,2026-08-18,nt_tratamiento,3.2.2,Número de personas con enfermedades no transmisibles que recibieron tratamiento,Personas,33,15,17,0,1,0,1
844189822,2026-08-18,nt_medicamentos,3.2.3,Número de personas con enfermedades no transmisibles que recibieron medicamentos,Personas,33,15,17,0,1,0,1
844189822,2026-08-18,nt_insumos,3.2.4,Número de personas con enfermedades no transmisibles que recibieron insumos,Personas,1,1,0,0,0,0,1
844189822,2026-08-18,trans_diagnostico,3.3.1,Número de personas con enfermedades transmisibles que recibieron diagnóstico,Personas,27,10,14,1,2,0,1
844189822,2026-08-18,trans_tratamiento,3.3.2,Número de personas con enfermedades transmisibles que recibieron tratamiento,Personas,27,10,14,1,2,0,1
844189822,2026-08-18,trans_medicamentos,3.3.3,Número de personas con enfermedades transmisibles que recibieron medicamentos,Personas,27,10,14,1,2,0,1
844189822,2026-08-18,trauma_atendidas,3.9.1,Número de personas atendidas por lesiones y trauma,Personas,1,1,0,0,0,0,1
845475797,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,6,5,0,0,1,0,1
845553489,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,17,5,0,0,12,0,1
845569382,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,12,0,0,5,7,0,1
845576384,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
845576384,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
845580803,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,14,0,0,9,5,0,1
845661915,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,2,2,0,0,0,0,1
845661915,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,4,0,4,0,0,0,1
845661915,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,14,0,0,7,7,0,1
845661915,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
845661915,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
845662512,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,12,3,2,0,7,0,1
845667695,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,12,3,2,4,3,0,1
845669079,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,16,15,0,1,0,0,1
845669079,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,67,61,2,4,0,0,1
845669079,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,111,22,43,46,0,0,1
845669079,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,4,0,0,2,2,0,1
845669079,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,63,16,0,24,23,0,1
845672207,2026-08-18,mp_ecografias,3.4.1,Número de ecografías realizadas a gestantes,Procedimientos,4,4,0,0,0,0,1
845672207,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,26,4,0,11,11,0,1
845672207,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,26,4,0,11,11,0,1
845673146,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,5,3,2,0,0,0,1
845673146,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,14,0,0,8,6,0,1
845682022,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,29,26,0,3,0,0,1
845682022,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,28,25,0,3,0,0,1
845682022,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,68,25,0,23,20,0,1
846167685,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,4,0,0,3,1,0,1
846167685,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,63,13,0,24,26,0,1
846178297,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,2,0,0,0,2,0,1
846178297,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,8,0,0,4,4,0,1
846220258,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,14,0,0,8,6,0,1
846220258,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,18,4,0,9,5,0,1
846525154,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,0,0,1,0,0,1
846525154,2026-08-18,nut_consejeria_lactancia,3.7.1,Número de personas alcanzadas con consejería o educación en lactancia materna y alimentación complementaria,Personas,5,3,1,1,0,0,1
846525154,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,41,12,0,15,14,0,1
846525154,2026-08-18,nut_manejo_desnutricion_aguda,3.7.4,Número de personas alcanzadas con manejo ambulatorio de la desnutrición aguda,Personas,1,0,0,1,0,0,1
846525154,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,42,12,0,16,14,0,1
846525154,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,15,1,0,8,6,0,1
846525154,2026-08-18,3_11_2,3.11.2,Número de instituciones dotadas con insumos,Instituciones,1,0,0,0,0,0,0
846525154,2026-08-18,3_11_3,3.11.3,Número de instituciones que recibieron donaciones de medicamentos,Instituciones,1,0,0,0,0,0,0
846526659,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,10,1,0,7,2,0,1
846526659,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,10,1,0,7,2,0,1
846529211,2026-08-18,mp_consulta_nutricion,3.4.3,Número de gestantes que recibieron consultas de nutrición,Personas,1,1,0,0,0,0,1
846529211,2026-08-18,nut_micronutrientes,3.7.2,Número de personas alcanzadas con suplementación de micronutrientes,Personas,15,4,0,1,10,0,1
846529211,2026-08-18,nut_consultas_nutricion,3.7.5,Número de personas alcanzadas con consultas de nutrición,Personas,23,4,0,9,10,0,1
846529211,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,22,14,2,5,1,0,1
846531165,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,2,0,0,2,0,0,1
846532537,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,5,0,2,1,2,0,1
846533669,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,15,7,3,3,2,0,1
846534748,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,20,1,0,10,9,0,1
846535477,2026-08-18,inmun_personas_vacunadas,3.8.1,Número de personas vacunadas a partir del apoyo de las organizaciones al Estado,Personas,8,3,2,3,0,0,1
